content,labels
이새끼들은 그냥 낚시를 잘함ㅋㅋ,0
그냥 쓰레기... 너한테 여자는 그냥 성노리개지?,0
좀 병신같긴 함 솔직히 저런거 + ㅈ도아닌 대학 과잠 입고 다니는거 + 되도 않는 영어로 가오잡는거 등등등,0
퍼컬은 ㄱㅊ은데 퍼컬충이 존나 싫다고,0
천국에 일자리 많음 ㅋㅋ,0
"팩트) 어차피 교육, 좋은대학가는것보다 돈 많은게 더 중요함",0
요즘 사원증 카드 여러개 넣을수 있어서 아파트 카드키랑 신용카드 넣어서 오히려 메고 다니기 편함,0
난 여유롭지 않다,0
최선생님한테 컨펌받으셨어요?? <-- 무려 실제로 한 말,0
브라우니 씨!!!!빨!!!!!년!!!!!아!!!!,1
선택지가 두 개밖에 없어서 그렇지 사실 부러운데?,0
우와.. 본인은 세계경제 보탬 하나 안되고 집에서 컴퓨터에 빠져살면서 하나하나 답글 달며 입에도 담기 힘든 욕설 뱉으며 비난하고 그러는거 힘드시지 않으신가요..? 익명님 유지시키기에 산소가 좀 아까우신거 같은데 죄송하지만 그냥 산속으로 들어가 자연사 해서 묘목 거름 되주심 안되겠나요..? 부탁 좀 드릴게요...!,0
신지수가 누구여,0
골격 두상 닮았긔,0
지들도 비틀즈한테 회사 이름이랑 사과 로고로 상표권 침해 소송당해놓고서 이제는 역으로 중소기업들 쥐잡듯이 잡고 있네,0
해외사이트,0
이재명 의리는 있노 ㅋㅋㅋ이거 보고 이낙역 찍는다,0
조센징이 할소린가 ㅋㅋㅋ,1
아 금쪽이 말하는줄 우아달은 몰라 유투브 쳐봐,0
지금은 앰앱 반반씩 닮았긔,0
ㅈ까는 소리하네 ㅋㅋ 걔네가 하는 땜질이랑 노가다 김씨 땜질이랑 같냐고 니 말하는게 지잡대 까니까 지잡대 재학생이 의대생은 공부 잘하거든? 이거란 똑같은 소리임,0
사회진출 느린것도 개빡도는데,0
가끔 반대로 밟고 ㅈㅅㅈㅅ을 외치며 죽음을 기다리는 유형도 있음,0
김성주 꼴보기 싫어서 안봄,0
ㅂㅅ 그논리면 흙수저는 뭐노 ㅋㅋ,0
에붕이들 설레발은 진짜 레전드다 ㅋㅋ,0
혹시 이 만와 디시 나노하갤에 올려도 됨?,0
채영보다 천배 이쁜데 채영을 갖다대노,0
얼굴이 똥색됐어,0
어어? 돌아버린거냐,0
나 한숨충임 ㅋㅋ 문풀 막히면 내 대가리에 찬사를 보내며 한숨 존내 쉬었는데 결국 개인독서실 끊음 ㅋㅋ,0
강레오는 최현석 분자요리하는걸로 시비터는거보고 이새낀 개노답이다 느낌 ㅋㅋ,0
3개 ㅋㅋㅋㅋㅋㅋㅋ 숫자는 셀줄 알지?,0
미국도 테러리스트한테는 인권신경 안쓴다. 우리나라 인권단체만 소말리아 해적도 사람이야 ㅠㅠ 이지랄하지,0
그냥 이뻐 평범하게 이뻐 근데 매력이 없어,0
대면수업안했다고 학업수준 떨어지는 애들은 그냥 공부랑 안맞는 애들이지. 빨리 새로운 길 찾아보라해라 그게 오히려 바람직하지.,0
김성모 포스봐라 ㄷㄷㄷㄷㄷ,0
와 피해자 인권은 어딨노? 얘들 인생 망치는데 일조한 시키를 옹호하는거?,0
ㄹㅇ 진짜 좋았는데,0
ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ? ㅌㄹㅋ?,0
이쁘지도않고 돈많은 허세덕후의 개인 콜렉션까지 네이버뉴스에 나오는가,0
진짜 천사아닌가... 사람마다 다르지만 부부관계에 있어서 성부분도 엄청 중요한데 그냥 마음하나로..... 요즘 여자들은 좀 배울 필요가 있다고 본다 저런부분이 아닌 전반적인 인성부분에서,0
엄밀히 말하면 웬통 ㅋㅋㅋ,0
배터리랑 D램은 다른 회사와 분산수주맡김 올레드만 삼성이 수율이 좋아서 거의 다 맡기긴 하는데 그것마저도 100%는 아니고 다른 회사에도 역시 분산수주맡김 뭐 AP칩도 설계만 애플이 하는거지 생산은 TSMC가 전량생산함. 원래는 TSMC랑 삼성이 나눠서 생산했는데 삼성에 AP설계기술력 누출되니깐 삼성 바로 손절당했지ㅋㅋ 최근 엑시노스 성능 X창나는것도 이런이유.,0
딱히 본고장이 어떻고 저떻고 하는거 관심 없고 난 그냥 식초겨자 안넣은게 입맛에 맞음,0
리틀짱깨,0
"난민새끼들 남에나라 경제 씹창내면서 ""우리도 동일한 권리 달라"" 이지랄하고, 권리 주면 ""샤리아 존"" 이지랄하는데 어떤 미친놈들이 대우해 주고싶겠어?",0
이걸 칼춤을 안추네 ㅋㅋ,0
진짜로 굴다리 이런데서 주워온건줄 알고 오열할거갗음,0
재미가 없어요,0
느그들 나라로 돌아가~~~,0
설명에 두니아에서 마지막 니팀버리고 워프타고 탈출하는 개인주의 장면 ㅋㅋ,0
부들부들,0
방탄 이미지 소모가 심해. 너무 자주 울어. 방송국의 BTS가 되지마라. 이제 창작으로 승부 봐야.,0
카식 계정통합하면 접겠노,0
설마 dmb 말하는 거냐?ㅋ,0
나라망함,0
그웬아 빨리빨리해줘,0
타이슨 부인 건든놈.. 진짜 대단하다 ㅋㅋㅋ,0
걍 종교임 무시,0
저거 인터넷에서 그냥 아무거나 다운해서 보여줬는데 재수없어서 하필 저거 다운받은거 아니냐? 선생은 보통 영화틀어놓고 딴거하지 저런 자막같은거 일일히 안보고있잖아 ㅋㅋ,0
그래서 누가 먼저 들어왔냐? 내 눈으론 모르겠다,0
개찐따 냄새나서 댓글단걸 발끈한걸로 알아들으시면 ㅠㅠㅠ,1
헐,0
위에 버닝썬은 3년인데 ㅋㅋㅋ 애미없는나라,1
힘내라 힘 꽃길만 걷자 준희양 엄마가 하늘에서 보고계시니 꼬옥 힘내라,0
그래서 좆선에 기자출신 위원중에 저 기자 만큼의 커리어 가진 사람 있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좆선만봐도 기자 타이틀달고 지들 뇌피셜이나 렉카질해서 기사 쓰는 기레기새끼들이 대부분인데 저게 기자로서의 사명감이 아니고 뭐라 말할수있냐 ㅋㅋㅋ,1
말 멋있게 하네,0
오싹오싹 렌트카.jpg ㅋㅋㅋ,0
이런 거 보면 애를 갖고 싶어지는데 현실은..,0
나도 레후를 임신시키고 싶다,1
난 대리만족이나 해야지,0
어차피 대분분 조선말기에 돈으로 족보 산거다..어째 양반성씨가99%?,0
카카오팟 악질들도 상대했는데 저급한 도배테러는 바로 찾아내지 ㅋㅋ,0
뭘 설명해 니가 개씹저능아라 블라디 한타캐리력 1도 이해못하고 진입각 1도 못봐서 계속 딴소리하는구만,0
베트콩이 베트남먹고 제일 먼저한게 남파 간첩들 축출한거라던데 저새끼들은 뭐가 좋다고 저지랄인지 궁금하노,0
사정이 있겠지.,0
재미도없고 에휴 ..,0
세탁맞겨야지뭐,0
뭘 좀 제대로 보여줘야 확인이되지.,0
진짜 미개한 거지새끼들 ㅈㄴ 많네,0
솔직히 별 생각 없었는데 애미 뒤진 흑연백화 내고 계속 헬러로 로테 돌리는 거랑 흑연백화 초월내고 담버전에 또 헬러 초월 낸다는 지랄 때문에 ㅈ같아짐,0
"리니지1,2,m과금모델론 세계화 못할거 인지하고 있단 소리 들은거 같은데",0
솔직히 내신따기 쉬운 고등학교 가는게 개꿀같은데,0
차가 뭐 시발ㅋㅋㅋ 사람마냥 달리다가 급정지 맘대로 가능한줄 아나 ㅋㅋㅋ,1
아우로라 입 찢어진다ㅋㅋㅋ,0
왤케 간지남,0
태극기나 개독 찜쪄먹을 대깨문,1
인천 여아 토막살인이 징역 7년 받지 않았나? 그거의 5배네. 야동 돌리는게 살인범죄 보다 더 무서운 범죄인가?,0
아니 보기싫으면 안보면되는걸 굳이 한주한주 쳐들어와서 보고 욕쳐쓰고있네 병신들이 어떻게든 ㅈ문가인척 까내릴려는거 역겹네,1
돼지는 영원한 돼지다,0
초대형 계약 키타 www,0
솔직히 웬만한 천만영화보다 재밌다 ㅋㅋ,0
https://youtu.be/cDX0KOf5OuA 곰 영상인데 입마개까지 한거 보니깐 키우는 곰인듯,0
진짜 대한민국 원탑~~~!!!!!,0
좆장애인팀임,1
처벌해봐 애미뒤진 엠생새끼들아 ㅋㅋㅋ,2
빠른 년들은 그때 아다도 떼는데 뭔 좆기야 그때가,1
그냥 잘했던 것도 아니고 사이영 후보에까지 올랐던 앤데,0
뻥은 이재명 특기인데,0
국내 여대생챈,0
난 도대체 이게 왜 논란이 안되는 건지 이해가 안됨,0
우유도둑이 아닌 심장도둑,0
6.25 이후로 자본주의 상징하는 나라가 되버림 ㅋㅋ 내전 최빈국 -> 선진국으로 넘어선 최초의 나라,0
플립3으로 캡쳐해봤는데 양사이드 존나 많이 남음ㅋㅋ,0
개 병신년들 무지성으로 해줘만 할거면 니들 나라 따로 만들어서 나가라,1
난 mc몽 그리웠다!!!! 아직도 노래 듣고 그립다!!!!,0
겁나 동안이네 ㄷㄷ,0
그래서 니애미가..,2
리니지보다 트릭스터 과금한 게 더 가관인데,0
저나이대 애들 부모가 무슨세대였겠냐? 생각하면 답 나오지 ㅋㅋㅋ,0
진짜 어지간히들 해라,0
끝까지 재밌네욤~~~~!,0
캐스팅...어쩔...잼없어...한고은 소이현꺼 보고 채널 돌림!!몇주안하고 하차할꺼 같음,0
이재명 지지하는당 답노 ㅋㅋㅋ,0
다 기관총으로 총살해라,0
개곳,0
갹루 때문에 안수령 쇄국령 걸었던거였노 ㅋㅋㅋ,0
시발 아크샨 저 시발챔은 진짜,1
ㅈ슬림은 토막살인이 답 ^^,0
나중에 보고 이불 찰 댓글은 쓰지 말자 다른 애들도 보고 기분 나빠져 너만 보는 채널 아니잖아,0
맘충들이 지 딸년 교육을 저렇게 시켜서 그럼,2
에챈의 정,0
게이야..,0
엠비씨 진짜 정신 가출했나ㅋㅋ 병신들 저딴것도 프로라고 방영하는 국장이나 만든 피디새끼나ㅋㅋ ㅂㅅ엠비씨,1
슨리가 돌려먹은건 초등학생까지 내려가는데?,0
빠더너스 바이럴,0
나 enm 협력사라서 사원증 임직원이랑 똑같은건데 구라안치고 절대안함. 그게 뭔 자랑이라고 하고다님? 누가봐도 자랑하려고 하는건데 피싸개한테 명품백 들고다니는거랑 비슷하겠네. 근데 하고다닐수 있다고 생각함. 그사람이 자랑하고싶다는데 뭔상관이야,0
ㅋㅋㅋ챈다봣노 ㅅㅂ,0
머야 나쟈나 ?,0
젠지이겻으면 마지막까지 일위햇엇는데 ㄲㅂ,0
설탕이 몸에 안받는 체질도 있는거여?,0
눈썹 세미아치가 어울리고 일자나 두꺼우면 텁텁해보여,0
전형적인 공잘찐,0
너는 ㅅㅂ 집밖으로 나가면 안되겠노...,0
대충 네 압도적인 성능에 마음을 빼앗겼다 콘,0
틱피자 우리형이다❤️ 방송탔으니깐 내일부터 가게앞에 줄서라 관종환영!!,0
미친년인데 ㅋㅋ,0
여자 군대 안보내면 한국은 평생 해결 안된다,0
컬쳐랜드 씨발 존나웃기네 ㅋㅋㅋ,1
ㅆㅋㅋㅋㅋㅋ 개혼종,0
황보누나...잘 해결하고 와,0
난 숨소리 큰놈들이 제일 거슬리더라 ㅅㅂ 담배좀끊어요 그렇다고 숨쉬지 말라고 할 수도 없고,0
명작이다,0
마칸 타면 5천은 돈도 아니노? ㅋㅋ,0
다이캌ㅋ,0
저거 스마트워치만 하던데 손가락가지고 뭔 사상검증 이러고있네,0
와 정곡 찔렸노 ㅋㅋㅋ 너 누구노,0
불법놈이랑 박았어야지,0
얼굴은 여신 성격 반전매력 ㅠㅠㅠ 너무 좋음 ㅠㅠ,0
교통공사노조랑 무슨상관임?,0
"자.지들이 주제파악 못하네. 일부일처제를 누리는거 자체가 남성에게 있어 엄청난 특혜인데, 호의가 계속되니까 그게 권리인 줄 알음. 냉정하게 말해 여자는 남자 안 만나도 사는데 별 지장이 없음",1
자신들의 더러운 욕망을 해소하기위해 예술이라는 이름을 쓰는것 뿐임 이익 집단끼리 칭찬하고 상주고 공생하면서 빌어먹고 사는 버러X들일뿐임 거기에 예술이라는 이름으로 감춰진 그 쓰레기를 싫다고 말하면 예술을 이해못하는 무지한 사람으로 만들어 버리는 역겨운 국민성까지 더해저 저 버러X들이 아직까지 빌어먹고 사는거임,0
성전에 동참하라 한국인들이여,0
기사만 읽어도 눈물이나네요ㅜㅜ,0
이거 진짜로 스비한테 보내줘서 나오게 할순없냐?...이거 장담컨데 스킨 매출 최상위 찍을거야,0
아무리 공인이기에 행동을 더 조심해야하는건 이해하지만 무슨이유든 성형하는것 까지 대중의 허락을 받아야하는건가요? 휴 진심 피곤하겠네요 구하라씨 ㅜㅜ,0
다 내얘기노;,0
흥남철수 아프간버젼 ㄷㄷ,0
꼴값떠네,0
눈썹 넘 진함 눈이랑 눈썹 뭔가 따로 노는 느낌인데,0
진짜 어린거냐 무식한거냐,0
로마도 아니고 신성도 아니고 제국도 아니라 그랬었나,0
온유 은퇴한다고 하지 않았나? 클럽 때문에,0
저거 존나맛있어보임 ㅅㅂ,0
헬조선에서 살아남기 ㅋㅋ 살아남기시리즈 좆꿀잼이긴하지,1
잘해슴 더하셈.,0
저럴바에야 군에서 옛날처럼 직접 둔전을 운영하는게 낫지 않겟냐? 농사짓고 가축기르고 가공품만 구입하고 직접운영해라,0
너무 근접샷 아니십니까 형님,0
솔약국 다모인건 정말 대박이다,0
이게 .. 장작..?,0
이놈은 진짜 찐따같네 게다가 달창 ㅋㅋ,0
혹시... 남페미이십니까?,0
런승만ㅋㅋㅋ,0
ㅋㅋ 첫 열애 기사 떴을 때 베뎃 전부 다 단톡방 내용이었는데 글쓴 애들 쫄리겠네ㅋㅋ 제발 선처 해주지 않았으면 좋겠다,0
이제 시집좀가자!!!,0
댓글 보니 맞는말 했나보네,0
놀고 있네..,0
가재 개구리 이런것들은 개천에살아야지,0
화목한 가정 특징 : 마누라가 이쁨,0
생체실험하는것도 아니고 군인이 다치면 베테랑 의사가 담당을 해야지 머하는거노 ㅋㅋㅋ,0
남자가 얼마나 속상했으면 저럴까... 같은 잘생기고 멋진 남자로서 이해한다,0
어이가없네 ㅅㅂㅋㅋㅋㅋㅋ,0
저런관상이 노래잘하드라 잘컸넹,0
물로켓으로 고소당한거 아닐텐데 ㅋㅋ,0
장르 공포,0
ㄹㅇ 소중국ㅋㅋ,0
빨리 개정되야합니다.내 재산의 거의1%를 수수료로 줘야하는 이유가 없네요.어떤 부동산은 상식이하 서비스로 0.1%만 주고싶네요.가만히 앉아서 쉽게 돈버는 사람들..부럽다..,0
똥별들 지들이 뭐라도 되는냥 ㅉㅉㅉ,0
김밥집 아저씨 아줌마........... 애정표현은 집에가서 하시길 ㅡㅡ,0
"전세계가 고수를 먹는데 유독 한국인만 유난떰. 근데 웃긴게  깻잎은 일본애들도 첨엔 잘못먹고 서양인은 질겁함.  유전적인것보다는 웬지모르게 고수가 동남아에서나 먹는 이상한것으로 알려졌고,  하도 고수가지고 지랄들하니까 못먹는다 못먹는다 하면서 아예 시도를 안해보는 인간이 대다수임.",0
동서남북으로 울부짖었다 다음화 급함,0
매주과제인데 A4앞뒤로 8장나오는 수업도 있었는걸,0
90미리무반동 시발 쏠때마다 뒤지는줄,0
좌빨 불륜들 총집합일세,0
러시아 테러리스트한테 그냥 장갑차 통통포로 벽뚫고 죽여버리던데??,0
국짐 대선 예비후보 홍준표 대학 때 돼지발정제로 성폭행 모의,0
코식이 소환권 10장ㅋㅋㅋㅋ,0
걍 ~~재지 말고 눈치보지말고 피해주지 않는 선에서~~~ 나답게 살면됨 그리고 가끔 한턱내고 ㅋㅋ,0
이러고다니고잡긔,0
정보) 이재명이 대통령되면 직캠딸은 곧 유죄가 된다,0
남대문에서 357탄으로 두손으로 쐈는데도 반동 오지던데 ㄷㄷ,0
열등감때문임,0
아직도 백대표님 백대표님 하면서 자발적 개돼지하는 애들이 많냐,0
파랗게되는병~,0
에혀 씨발련 ㅋㅋ,1
멀쩡한 일반인은 가만있는ㄷ ㅋㅋㅋ 신천지 vs 무슬림 이건 꿀잼이네요 ㅋㅋㅋ,0
여전히 예쁘시다.,0
열등감이 그득그득하쥬? ㅋㅋㅋ 어디 개좆소 다니길래 저런데서 자격지심 느끼나,1
예전에 김성수랑 혜빈이엄마랑 혜빈이 돌도 안됐을때 가족관찰예능 같은거 나왔던걸로 기억하는데.. 그거 즐겨봤었어서 사건때 충격이 컸어요.,0
와 마이너스는 좀 힘들겠는데,0
그나마 눈에 안 맞아서 다행이다..,0
내가 해줄 수 잇는게 추천바꼐업다,0
와...사뿐사뿐하게 뛰댕기네,0
신안 섬에다가 만들어라,0
찢재명 후예 답네,0
지금애들이 부럽다 공부대충해도 경쟁자가 빡통이라 꿀빨고 입시하노,0
일베& 슈가대디논란 해명해,0
정보) 화장 찐하고 마른 몸매보이는 옷입은걸보니 남자에게 빌붙어 여성들을 억압하는 흉자년이다,1
그냥 요리 집에있는재료로 할 수 있게 알려줘서 좋던데? 첨에 4만 5만 이러길래 영상도 좀 부족해보여서 아 역시 유명한거랑 유튜브는 다른가 했더니만 엄청 성장하셨네,0
